Running bpa_pyriscv/riscv_isa/programs/benchmarks/vvadd.riscv
                   0: PC: xxxxxxxx, IR: xxxxxxxx
                   1: PC: 80000000, IR: 00000093, li ra,0x0
                 150: PC: 80002388, IR: fec7ece3, bltu a5,a2,0x80002380
                 151: PC: 80002380, IR: 00478793, addi a5,a5,0x4
                 152: PC: 80002384, IR: feb7ae23, sw a1,0x-4(a5)
                 153: PC: 80002388, IR: fec7ece3, bltu a5,a2,0x80002380
                 154: PC: 80002380, IR: 00478793, addi a5,a5,0x4
                 155: PC: 80002384, IR: feb7ae23, sw a1,0x-4(a5)
                 156: PC: 80002388, IR: fec7ece3, bltu a5,a2,0x80002380
                 157: PC: 80002380, IR: 00478793, addi a5,a5,0x4
                 158: PC: 80002384, IR: feb7ae23, sw a1,0x-4(a5)
                 159: PC: 80002388, IR: fec7ece3, bltu a5,a2,0x80002380
                 160: PC: 80002380, IR: 00478793, addi a5,a5,0x4
                 161: PC: 80002384, IR: feb7ae23, sw a1,0x-4(a5)
                 162: PC: 80002388, IR: fec7ece3, bltu a5,a2,0x80002380
                 163: PC: 8000238c, IR: 00008067, ret
                 164: PC: 80002a7c, IR: 00090593, addi a1,s2,0x0
                 165: PC: 80002a80, IR: 00048513, addi a0,s1,0x0
                 166: PC: 80002a84, IR: 849ff0ef, jal ra,0x800022cc
                 167: PC: 800022cc, IR: 00051063, bnez a0,0x800022cc
                 168: PC: 800022d0, IR: 00008067, ret
                 169: PC: 80002a88, IR: 00000593, li a1,0x0
                 170: PC: 80002a8c, IR: 00000513, li a0,0x0
                 171: PC: 80002a90, IR: da4ff0ef, jal ra,0x80002034
                 172: PC: 80002034, IR: 81010113, addi sp,sp,0x-7f0
                 173: PC: 80002038, IR: 7e112623, sw ra,0x7ec(sp)
                 174: PC: 8000203c, IR: 7e812423, sw s0,0x7e8(sp)
                 175: PC: 80002040, IR: 84010113, addi sp,sp,0x-7c0
                 176: PC: 80002044, IR: fffff6b7, lui a3,0xfffff
                 177: PC: 80002048, IR: 06068693, addi a3,a3,0x60
                 178: PC: 8000204c, IR: 000017b7, lui a5,0x00001
                 179: PC: 80002050, IR: fa078793, addi a5,a5,0x-60
                 180: PC: 80002054, IR: 002787b3, add a5,a5,sp
                 181: PC: 80002058, IR: 00d78433, add s0,a5,a3
                 182: PC: 8000205c, IR: 00040693, addi a3,s0,0x0
                 183: PC: 80002060, IR: 00003617, auipc a2,0x3000
                 184: PC: 80002064, IR: 9fc60613, addi a2,a2,0x-604
                 185: PC: 80002068, IR: 00004597, auipc a1,0x4000
                 186: PC: 8000206c, IR: 99458593, addi a1,a1,0x-66c
                 187: PC: 80002070, IR: 3e800513, li a0,0x3e8
                 188: PC: 80002074, IR: f8dff0ef, jal ra,0x80002000
                 189: PC: 80002000, IR: 02a05863, bge zero,a0,0x80002030
                 190: PC: 80002004, IR: 00058793, addi a5,a1,0x0
                 191: PC: 80002008, IR: 00251513, slli a0,a0,0x2
                 192: PC: 8000200c, IR: 00a58533, add a0,a1,a0
                 193: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 194: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 195: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 196: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 197: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 198: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 199: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 200: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 201: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 202: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 203: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 204: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 205: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 206: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 207: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 208: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 209: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 210: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 211: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 212: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 213: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 214: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 215: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 216: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 217: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 218: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 219: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 220: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 221: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 222: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 223: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 224: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 225: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 226: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 227: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 228: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 229: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 230: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 231: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 232: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 233: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 234: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 235: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 236: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 237: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 238: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 239: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 240: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 241: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 242: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 243: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 244: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 245: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 246: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 247: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 248: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 249: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 250: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 251: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 252: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 253: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 254: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 255: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 256: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 257: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 258: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 259: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 260: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 261: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 262: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 263: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 264: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 265: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 266: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 267: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 268: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 269: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 270: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 271: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 272: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 273: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 274: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 275: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 276: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 277: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 278: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 279: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 280: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 281: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 282: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 283: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 284: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 285: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 286: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 287: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 288: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 289: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 290: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 291: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 292: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 293: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 294: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 295: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 296: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 297: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 298: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 299: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 300: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 301: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 302: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 303: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 304: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 305: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 306: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 307: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 308: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 309: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 310: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 311: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 312: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 313: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 314: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 315: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 316: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 317: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 318: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 319: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 320: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 321: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 322: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 323: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 324: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 325: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 326: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 327: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 328: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 329: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 330: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 331: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 332: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 333: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 334: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 335: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 336: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 337: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 338: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 339: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 340: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 341: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 342: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 343: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 344: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 345: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 346: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 347: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 348: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 349: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 350: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 351: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 352: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 353: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 354: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 355: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 356: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 357: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 358: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 359: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 360: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 361: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 362: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 363: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 364: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 365: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 366: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 367: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 368: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 369: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 370: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 371: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 372: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 373: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 374: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 375: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 376: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 377: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 378: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 379: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 380: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 381: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 382: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 383: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 384: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 385: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 386: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 387: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 388: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 389: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 390: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 391: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 392: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 393: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 394: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 395: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 396: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 397: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 398: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 399: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 400: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 401: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 402: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 403: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 404: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 405: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 406: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 407: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 408: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 409: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
                 410: PC: 80002014, IR: 00062583, lw a1,0x0(a2)
                 411: PC: 80002018, IR: 00b70733, add a4,a4,a1
                 412: PC: 8000201c, IR: 00e6a023, sw a4,0x0(a3)
                 413: PC: 80002020, IR: 00478793, addi a5,a5,0x4
                 414: PC: 80002024, IR: 00460613, addi a2,a2,0x4
                 415: PC: 80002028, IR: 00468693, addi a3,a3,0x4
                 416: PC: 8000202c, IR: fea792e3, bne a5,a0,0x80002010
                 417: PC: 80002010, IR: 0007a703, lw a4,0x0(a5)
